id,name,mvpLabel,mipLabel,dpoyLabel,reb,ast,stl,blk,tov,pts
5c4536bd-2b3f-46b0-956c-ef772bbf5a3a,Udonis Haslem,0,0,0,2.7,0.2,0.0,0.0,0.3,2.5
57759fb3-c430-4b06-a0ed-9ea24034c31e,Gordon Hayward,0,0,0,4.472222222222222,3.388888888888889,0.8611111111111112,0.3194444444444444,1.4583333333333333,11.458333333333334
ad06ef83-25ea-48e0-b8e9-dc54bf34b55a,John Henson,0,0,0,5.071428571428571,1.0,0.5,0.7857142857142857,0.8571428571428571,5.642857142857143
b3b2f87c-c30d-4dec-8899-e7d49c1950ba,Juan Hernangomez,0,0,0,3.7857142857142856,0.7857142857142857,0.38571428571428573,0.34285714285714286,0.5285714285714286,5.828571428571428
d4cd659b-e7bf-4933-9a2f-18a3cd22a6b2,Willy Hernangomez,0,0,0,5.362068965517241,1.0344827586206897,0.27586206896551724,0.3448275862068966,1.0,7.258620689655173
97301eef-0ab3-46f7-965c-36c0f49563bd,Mario Hezonja,0,0,0,4.120689655172414,1.5172413793103448,0.9827586206896551,0.13793103448275862,1.5172413793103448,8.810344827586206
bc946eb3-0726-4633-bde3-5eb0c4c92aac,Isaiah Hicks,0,0,0,2.3333333333333335,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,4.0
5e139d54-9e5c-4530-83df-64ab6fcfed67,Buddy Hield,0,1,0,5.024390243902439,2.5,0.7073170731707317,0.4024390243902439,1.7804878048780488,20.670731707317074
2ba07689-dab4-46b9-96a5-468696d0ab99,Haywood Highsmith,0,0,0,1.0,0.4,0.2,0.0,0.2,1.8
88a8ffc2-6c17-4ae2-8e67-5c7fa0a2c387,Nene Hilario,0,0,0,2.9285714285714284,0.6190476190476191,0.42857142857142855,0.35714285714285715,0.2619047619047619,3.5952380952380953
ea171ac2-8312-482a-94d6-aa792d667d56,George Hill,0,0,0,2.466666666666667,2.25,0.8666666666666667,0.13333333333333333,0.85,7.633333333333334
55d613c7-c2a0-4649-a6c5-eb935e3b31b8,Solomon Hill,0,0,0,3.022727272727273,1.25,0.5227272727272727,0.22727272727272727,0.7045454545454546,4.340909090909091
43b00d33-0aad-43bb-be07-2bece69e09b0,Aaron Holiday,0,0,0,1.34,1.74,0.42,0.26,0.8,5.88
7d59429e-06e6-45dc-8021-e7483e2c1104,Jrue Holiday,0,0,0,4.985074626865671,7.731343283582089,1.626865671641791,0.8059701492537313,3.1343283582089554,21.19402985074627
7d14bcd6-9292-4378-9e1f-793299ee3b11,Justin Holiday,0,0,0,3.9390243902439024,1.7804878048780488,1.475609756097561,0.43902439024390244,1.2682926829268293,10.451219512195122
b492319e-26ef-4205-bb69-a4b64185cd5d,John Holland,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
a1992794-3be9-4431-9624-5dcad48b6f0f,Rondae Hollis-Jefferson,0,0,0,5.254237288135593,1.6271186440677967,0.7457627118644068,0.4576271186440678,1.152542372881356,8.932203389830509
618b503f-20fb-4491-95f2-1dc51977c5ce,Richaun Holmes,0,0,0,4.728571428571429,0.8571428571428571,0.6,1.1285714285714286,0.7428571428571429,8.17142857142857
c7c08176-5302-483a-a99f-415ceeecfd46,Rodney Hood,0,0,0,2.1805555555555554,1.75,0.8194444444444444,0.16666666666666666,0.7638888888888888,11.180555555555555
4fab9762-5e8b-4580-ab07-fc5995402f83,Al Horford,0,0,0,6.735294117647059,4.161764705882353,0.8676470588235294,1.2647058823529411,1.5,13.602941176470589
857a0ce9-6477-42ed-b401-5bf966c86821,Danuel House,0,0,0,3.58974358974359,1.0256410256410255,0.5384615384615384,0.28205128205128205,0.8974358974358975,9.384615384615385
151cd964-bbec-497c-8abc-2a128c546193,Dwight Howard,0,0,0,9.222222222222221,0.4444444444444444,0.7777777777777778,0.4444444444444444,1.7777777777777777,12.777777777777779
bebaefc2-d997-467d-91a8-4290f37c5be2,Kevin Huerter,0,0,0,3.2666666666666666,2.8533333333333335,0.8666666666666667,0.3333333333333333,1.4533333333333334,9.693333333333333
a7714bb6-c7da-4c4e-9b87-576be8019d9d,Isaac Humphries,0,0,0,2.2,0.0,0.2,0.0,0.0,3.0
61714bc2-fda9-4c5d-84ee-c0ae31adfa2b,R.J. Hunter,0,0,0,3.0,3.0,1.0,0.0,0.0,17.0
7f53b90f-1dd4-46bc-b7fb-0e521f658dd9,Chandler Hutchison,0,0,0,4.204545454545454,0.7727272727272727,0.5227272727272727,0.13636363636363635,0.5681818181818182,5.204545454545454
d4b4a00b-7d3c-4304-a1c9-1bf85df5fae5,Serge Ibaka,0,0,0,8.121621621621621,1.337837837837838,0.3918918918918919,1.3918918918918919,1.5405405405405406,15.027027027027026
72a6d165-d540-4cf7-9353-6d704bf9929a,Andre Iguodala,0,0,0,3.7058823529411766,3.176470588235294,0.8970588235294118,0.75,0.7647058823529411,5.720588235294118
2dbd8296-7bef-4695-b144-68567d0cd826,Ersan Ilyasova,0,0,0,4.507462686567164,0.7761194029850746,0.47761194029850745,0.29850746268656714,0.7164179104477612,6.7611940298507465
cd43b867-5186-4eb6-8c32-1dc0e4a549f7,Joe Ingles,0,0,0,4.024390243902439,5.719512195121951,1.1951219512195121,0.24390243902439024,2.3536585365853657,12.121951219512194
94af94cc-a37e-4cba-b109-a76ae19fa228,Andre Ingram,0,0,0,0.5,0.0,0.25,0.0,0.25,0.0
23e7e528-e4d9-46f5-aa39-68360cd59951,Brandon Ingram,0,0,0,5.134615384615385,2.9615384615384617,0.5384615384615384,0.5961538461538461,2.480769230769231,18.26923076923077
e613cd20-a23c-42bc-9131-02d3ccc940eb,Kyrie Irving,0,0,0,5.0,6.925373134328358,1.537313432835821,0.5074626865671642,2.5671641791044775,23.82089552238806
6db16eb6-5bdb-4632-9a65-8bb4936670b3,Jonathan Isaac,0,0,0,5.48,1.0666666666666667,0.7866666666666666,1.3066666666666666,1.0,9.6
4ce3a78f-0467-493a-9719-04b2bebee166,Wesley Iwundu,0,0,0,2.7058823529411766,1.0735294117647058,0.4117647058823529,0.3235294117647059,0.6470588235294118,4.985294117647059
